label,value,category,prediction_confidence
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,"458,543,000",noncurrent assets,0.24288726468584437
DeferredRevenueNoncurrent,"90,742,000",noncurrent assets,0.24308516664894045
DeferredTaxAssetsTaxCreditCarryforwards,"246,028,000",noncurrent assets,0.2469439853506455
Assets,"5,937,954,000",noncurrent assets,0.2516138023162774
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,"99,033,000",noncurrent assets,0.2560555652710057
MarketableSecuritiesCurrent,"234,153,000",current assets,0.25704297451642055
DeferredRevenueCurrent,"417,336,000",current liabilities,0.2593992599086838
OperatingLeaseLiability,"518,952,000",subtotal liabilities,0.26117218266112907
Liabilities,"2,124,374,000",current liabilities,0.2630180750770318
DebtInstrumentCarryingAmount,0,noncurrent liabilities,0.26339678087902124
DeferredTaxAssetsGross,"3,336,715,000",noncurrent assets,0.26596791326394525
PrepaidExpenseAndOtherAssetsCurrent,"162,761,000",current assets,0.2711432550162012
DividendsPayableCurrentAndNoncurrent,0,current liabilities,0.27162488555180453
AccumulatedOtherComprehensiveIncomeLossNetOfTax,"-5,094,000",equity,0.272257582398104
DeferredTaxAssetsValuationAllowance,"3,197,658,000",noncurrent assets,0.27329575822615665
RetainedEarningsAccumulatedDeficit,"-10,451,087,000",equity,0.27560619568769934
AssetsFairValueDisclosure,"3,886,484,000",noncurrent assets,0.2767342328717682
SaleOfStockPricePerShare,4,equity,0.27999603189988287
StockholdersEquity,"188,070,000",equity,0.2881096999224523
SharesOutstanding,"4,950,479,000",equity,0.2923083552385677
AllowanceForDoubtfulAccountsReceivableCurrent,0,current assets,0.2925675458942428
MarketableSecurities,"234,153,000",noncurrent assets,0.2953473224601605
DeferredTaxAssetsNet,"41,272,000",noncurrent assets,0.298191621500364
AccountsReceivableNetCurrent,"695,655,000",current assets,0.30089772546510163
OtherLiabilitiesNoncurrent,"6,613,000",noncurrent liabilities,0.3015143014457912
OperatingLeaseRightOfUseAsset,"433,973,000",noncurrent assets,0.30915585230584325
PropertyPlantAndEquipmentGross,"438,348,000",noncurrent assets,0.3093959966710663
PropertyPlantAndEquipmentNet,"121,690,000",noncurrent assets,0.31335115883055686
AssetsCurrent,"5,120,679,000",current assets,0.3189388544561074
CashAndCashEquivalentsAtCarryingValue,"5,381,151,000",current assets,0.3262587691663189
DeferredTaxAssetsPropertyPlantAndEquipment,"64,146,000",noncurrent assets,0.32775609233753866
LesseeOperatingLeaseLiabilityPaymentsDue,"323,062,000",noncurrent liabilities,0.33706707489197074
EquitySecuritiesFvNiCost,"609,000,000",current assets,0.3405603654165747
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,"172,400,000",noncurrent liabilities,0.34470265964972696
UnrecognizedTaxBenefits,"200,141,000",noncurrent liabilities,0.344804375853866
ContractWithCustomerLiability,"995,200,000",current liabilities,0.3479539291919434
LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,"92,365,000",noncurrent liabilities,0.3480407751507087
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,"7,163,857,000",current assets,0.3480917848568861
LongTermDebtNoncurrent,"197,977,000",noncurrent liabilities,0.3496109078552291
LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,"62,989,000",subtotal liabilities,0.35028040384492865
RevenueRemainingPerformanceObligationPercentage,0,current liabilities,0.351282417107386
RevenueRemainingPerformanceObligation,"1,100,000,000",current liabilities,0.3584909771551621
OtherAssetsNoncurrent,"203,307,000",noncurrent assets,0.3645166375256922
AccountsPayableCurrent,"91,265,000",current liabilities,0.3670953295654334
LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,"53,258,000",current liabilities,0.38367035285414236
CommonStockValue,"3,819,000",equity,0.3952298678465313
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,"158,329,000",noncurrent assets,0.40986643644357007
OperatingLeaseLiabilityCurrent,"69,006,000",current liabilities,0.4112220556679313
PreferredStockValue,0,equity,0.42178893590517474
OperatingLeaseLiabilityNoncurrent,"449,946,000",noncurrent liabilities,0.4339788131823688
TreasuryStockShares,"27,030,000",equity,0.439919652455997
CommonStockParOrStatedValuePerShare,0,equity,0.453255547155457
LesseeOperatingLeaseLiabilityPaymentsDueYearFive,"37,045,000",noncurrent liabilities,0.4590160506451815
EmployeeRelatedLiabilitiesCurrent,"146,198,000",current liabilities,0.4608524183808213
PreferredStockParOrStatedValuePerShare,0,equity,0.4748706548511448
LesseeOperatingLeaseLiabilityPaymentsDueYearFour,"42,163,000",noncurrent liabilities,0.48369192677037454
LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,"54,206,000",noncurrent liabilities,0.49015600269217613
LesseeOperatingLeaseLiabilityPaymentsDueYearThree,"44,025,000",noncurrent liabilities,0.49646975774590574
