label,value,category,prediction_confidence
DeferredTaxAssetsDeferredIncome,"2,028,000,000",noncurrent assets,0.27888430851638707
ShortTermInvestments,"735,930,000,000",noncurrent assets,0.27942598243321043
DerivativeAssets,"766,000,000",subtotal assets,0.28289402705559535
DerivativeFairValueOfDerivativeLiability,"671,000,000",subtotal liabilities,0.28307941987873375
FiniteLivedIntangibleAssetsNet,"29,576,000,000",noncurrent assets,0.28378690833270853
AccruedIncomeTaxesNoncurrent,"59,044,000,000",noncurrent liabilities,0.2842675489968577
UnrecordedUnconditionalPurchaseObligationBalanceSheetAmount,"6,900,000,000",current liabilities,0.2850350274563473
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,"10,400,000,000",noncurrent liabilities,0.2864655636451277
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,"14,460,000,000",noncurrent assets,0.2872916235384269
StockholdersEquity,"696,311,000,000",equity,0.2881096999224523
LongTermDebtFairValue,"156,000,000,000",noncurrent liabilities,0.2886147553762195
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,"1,219,000,000",noncurrent assets,0.289298549083676
DerivativeLiabilityFairValueGrossLiabilityIncludingNotSubjectToMasterNettingArrangement,"1,342,000,000",subtotal liabilities,0.2920943040307522
AllowanceForDoubtfulAccountsReceivableCurrent,"1,199,000,000",current assets,0.2925675458942428
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,"851,000,000",noncurrent assets,0.2972361774003476
DeferredTaxAssetsNet,"27,064,000,000",noncurrent assets,0.298191621500364
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,"1,399,000,000",noncurrent assets,0.2995070829170027
