label,value,statement,statement_confidence,category,category_confidence
DeferredFederalIncomeTaxExpenseBenefit,"-9,881,000,000",income,0.725444118271596,Operating Expenses,0.11925549144458199
CurrentStateAndLocalTaxExpenseBenefit,"2,359,000,000",income,0.7061972012208414,Operating Expenses,0.13049855436229352
EquitySecuritiesFvNiRealizedGainLoss,"3,765,000,000",income,0.7797703164463378,nonoperating income,0.307116794975727
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,"133,198,000,000",income,0.7163916850987834,comprehensive income,0.13512413151948083
WeightedAverageNumberOfDilutedSharesOutstanding,"23,230,000,000",income,0.7216990377063851,earnings per share,0.17642133716293817
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,"540,000,000",income,0.5911810049537574,operating activities,0.12477081330037944
ProceedsFromPaymentsForOtherFinancingActivities,"-1,980,000,000",cashflow,0.6052881550976447,financing activities,0.19440432997568466
FinanceLeaseRightOfUseAssetAmortization,"1,224,000,000",income,0.6392132340752181,Operating Expenses,0.25192408698281393
AdvertisingExpense,"1,600,000,000",income,0.6945125271785105,Operating Expenses,0.18452761695765757
OtherComprehensiveIncomeLossBeforeReclassificationsTax,"1,249,000,000",income,0.8269966861091876,comprehensive income,0.4790634343873851
OperatingLeaseCost,"5,335,000,000",income,0.7352321013760983,Operating Expenses,0.3013211235451843
IncomeTaxesPaidNet,"26,400,000,000",income,0.6669157127794368,comprehensive income,0.12526032366793413
InvestmentIncomeNet,"7,656,000,000",income,0.6413518922647143,comprehensive income,0.141800191650998
IncomeTaxExpenseBenefit,"30,506,000,000",income,0.7287159399080783,Operating Expenses,0.12204649031175592
BusinessCombinationConsiderationTransferred1,"7,500,000,000",income,0.6794638725258935,comprehensive income,0.14471602510724413
DeferredStateAndLocalIncomeTaxExpenseBenefit,"-1,474,000,000",income,0.722692430624344,Operating Expenses,0.11956424432324232
WeightedAverageNumberOfSharesOutstandingBasic,"22,983,000,000",income,0.7251877915368636,earnings per share,0.17395196367549282
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,"81,756,000,000",income,0.7375903932934019,comprehensive income,0.1327919423625986
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,"4,198,000,000",income,0.6364023728938334,comprehensive income,0.14369721711439434
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,0,income,0.6405659871550817,Operating Expenses,0.21286502071180738
FinanceLeasePrincipalPayments,"774,000,000",cashflow,0.5292648573025014,financing activities,0.23656431396458882
CommonStockDividendsPerShareDeclared,6,income,0.6821352822182375,financing activities,0.11544422888407681
DebtSecuritiesAvailableForSaleRealizedGain,"89,000,000",income,0.7675406563090904,nonoperating expenses,0.22973222365393392
RightOfUseAssetObtainedInExchangeForFinanceLeaseLiability,"7,932,000,000",cashflow,0.5692253471733515,disclosures,0.25794870547630083
AmortizationOfIntangibleAssets,"5,700,000,000",income,0.639025427554039,Operating Expenses,0.1524512426804761
ForeignCurrencyTransactionGainLossBeforeTax,"-491,000,000",income,0.7463845464940924,nonoperating expenses,0.19397493678755573
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,"5,913,000,000",cashflow,0.6317026030822241,operating activities,0.12942287997449956
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,"112,852,000,000",income,0.5737841810543199,comprehensive income,0.141567771239122
IncreaseDecreaseInInventories,"-300,000,000",cashflow,0.6703329933153881,operating activities,0.4050138419977925
NumberOfBusinessesAcquired,15,income,0.5962894967698162,operating activities,0.11149743884461608
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0,income,0.70990663711607,comprehensive income,0.13558818321251973
StockholdersEquityOther,"-10,000,000",income,0.6471041631199168,Operating Expenses,0.10660470888229497
TaxCutsAndJobsActOf2017MeasurementPeriodAdjustmentIncomeTaxExpenseBenefit,"157,000,000",income,0.6910366354028353,comprehensive income,0.13202478068412352
FinanceLeaseInterestExpense,"758,000,000",income,0.6715667503517021,Operating Expenses,0.2562446303495362
IncreaseDecreaseInOtherCurrentAssets,"5,000,000,000",cashflow,0.6194120016723941,operating activities,0.3534530849585248
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,"2,620,000,000",income,0.6000969196195484,comprehensive income,0.12568032699993606
ContractWithCustomerLiabilityRevenueRecognized,"76,948,000,000",income,0.6739902656310687,Revenue,0.12188172609707013
OtherComprehensiveIncomeLossCashFlowHedgeGainLossBeforeReclassificationAfterTax,"340,000,000",income,0.8329793338303237,comprehensive income,0.5424174390431663
