label,value,statement_confidence,category,category_confidence
SellingAndMarketingExpense,"2,335,258,000",0.6950445180840228,Operating Expenses,0.2555037090410694
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,"218,280,000",0.6732000300626226,Operating Expenses,0.2385324786674586
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,26,0.6412745533400174,Operating Expenses,0.180311351953751
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,"27,334,000",0.6117802691908908,Operating Expenses,0.1930613466496117
AllocatedShareBasedCompensationExpense,"3,464,678,000",0.7296096583683842,Operating Expenses,0.3274210424943412
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,34,0.6283962925521073,Operating Expenses,0.1773485556489911
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,"35,643,000",0.611003616285784,Operating Expenses,0.1945046176261326
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsForfeituresAndExpirations,"4,160,000",0.6355713925132709,Operating Expenses,0.2026099672772368
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,"4,389,100,000",0.6212883574171759,Operating Expenses,0.2070499253214779
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,"4,647,000",0.6102266408160917,Operating Expenses,0.1917123064522532
CurrentStateAndLocalTaxExpenseBenefit,"4,654,000",0.7061972012208413,Operating Expenses,0.1304985543622934
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,"409,500,000",0.57141562875341,Operating Expenses,0.1529501481301676
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,"41,023,000",0.629016906835685,Operating Expenses,0.2095968742250659
Depreciation,"43,200,000",0.6984183559993675,Operating Expenses,0.2470102394418577
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,5,0.6499188615561731,Operating Expenses,0.1927527814628145
OperatingExpenses,"5,329,278,000",0.7179115552427865,Operating Expenses,0.1891878560640058
StockIssuedDuringPeriodSharesShareBasedCompensation,"5,943,000",0.6450542308424319,Operating Expenses,0.2255518598809667
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,"51,620,000",0.6297605139750304,Operating Expenses,0.2070919901420998
CurrentForeignTaxExpenseBenefit,"51,930,000",0.7157674344402234,Operating Expenses,0.1262972667812116
CurrentIncomeTaxExpenseBenefit,"56,584,000",0.7358113061552617,Operating Expenses,0.1175115536578181
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,59,0.6290059177494066,Operating Expenses,0.1763087927238252
ValuationAllowanceDeferredTaxAssetChangeInAmount,"658,700,000",0.5980783513072921,Operating Expenses,0.1223412617489525
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,7,0.6343351965121736,Operating Expenses,0.1949718944015688
NoncontrollingInterestIncreaseFromBusinessCombination,"75,243,000",0.6785928010193668,Operating Expenses,0.1155925185032649
AdvertisingExpense,"78,200,000",0.6945125271785104,Operating Expenses,0.1845276169576575
ShortTermLeaseCost,"8,394,000",0.7151957431210403,Operating Expenses,0.3191927709165421
DepreciationDepletionAndAmortization,"87,463,000",0.6958733507987096,Operating Expenses,0.2275634004274233
IncomeTaxReconciliationNondeductibleExpense,"9,155,000",0.7231912645851222,Operating Expenses,0.1379253862520638
ContractWithCustomerLiabilityRevenueRecognized,"787,000,000",0.6739902656310686,Revenue,0.1218817260970702
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,"-14,076,000",0.7009123475816283,comprehensive income,0.1338228710810515
IncomeTaxReconciliationOtherAdjustments,"-179,000",0.6447383005538334,comprehensive income,0.1579404814388962
SegmentReportingOtherItemAmount,"-2,995,714,000",0.6098355536871829,comprehensive income,0.1301896184753156
OtherComprehensiveIncomeLossNetOfTax,"-3,262,000",0.8189923611153856,comprehensive income,0.552808217706707
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,"-3,671,000",0.7904752939499337,comprehensive income,0.4710499113589094
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,0,0.6557380068537353,comprehensive income,0.1289382942099558
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,"1,289,652,000",0.7045449487046282,comprehensive income,0.1164085688828616
OtherSignificantNoncashTransactionValueOfConsiderationReceived1,"107,200,000",0.6312569547552038,comprehensive income,0.140879929715494
OperatingLeasePayments,"128,776,000",0.658198701162852,comprehensive income,0.1852737838311735
NetIncomeLossAttributableToNoncontrollingInterest,"15,889,000",0.745768915760299,comprehensive income,0.1375486071233246
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,"15,889,000",0.7778148040982763,comprehensive income,0.2963755270943963
IncomeTaxReconciliationTaxCreditsResearch,"184,071,000",0.6872341710113549,comprehensive income,0.1246097627047412
ComprehensiveIncomeNetOfTax,"295,048,000",0.7825567714443384,comprehensive income,0.4449785003471281
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,"30,189,000",0.6101888130658213,comprehensive income,0.1279259162239219
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,"310,937,000",0.7612597283828039,comprehensive income,0.2939974483882899
IncomeTaxesPaidNet,"32,598,000",0.6669157127794366,comprehensive income,0.125260323667934
InvestmentIncomeInterest,"349,673,000",0.6534969345844569,comprehensive income,0.1187380790913555
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,"36,000",0.6000969196195484,comprehensive income,0.1256803269999359
EffectiveIncomeTaxRateReconciliationBeatAmount,"39,900,000",0.7033869478419728,comprehensive income,0.1321205601216115
IncomeTaxReconciliationStateAndLocalIncomeTaxes,"4,440,000",0.6994613871088782,comprehensive income,0.13243573860238
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,"409,000",0.8145427304642079,comprehensive income,0.4844543506559224
GrossProfit,"5,590,746,000",0.6136027758794177,comprehensive income,0.1207641483695998
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,"59,573,000",0.6364023728938334,comprehensive income,0.1436972171143942
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,"592,052,000",0.6494220958910025,comprehensive income,0.1325572200548585
ProfitLoss,"628,398,000",0.6444922925540495,comprehensive income,0.1214732947744829
ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,"694,600,000",0.6133600157847198,comprehensive income,0.1410840665471531
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,"730,474,000",0.7472576358269772,comprehensive income,0.1165224912605211
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,"76,923,000",0.7324454403159136,comprehensive income,0.117491234445787
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,"351,136,000",0.5246752184755903,disclosures,0.1801185864111265
EarningsPerShareDiluted,0,0.720150030785493,earnings per share,0.1722388098353146
EarningsPerShareBasic,0,0.7245371580223356,earnings per share,0.1667602286626441
WeightedAverageNumberOfSharesOutstandingBasic,"6,461,402,000",0.7251877915368635,earnings per share,0.1739519636754925
WeightedAverageNumberOfDilutedSharesOutstanding,"6,812,538,000",0.721699037706385,earnings per share,0.1764213371629379
StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,0,0.5287012266771793,financing activities,0.1424204146034829
StockIssuedDuringPeriodSharesRestrictedStockAwardNetOfForfeitures,"142,465,000",0.5484724062440957,financing activities,0.126203975708166
StockIssuedDuringPeriodSharesStockOptionsExercised,"165,036,000",0.5664670549766856,financing activities,0.1322452255889407
StockIssuedDuringPeriodValueStockOptionsExercised,"2,099,444,000",0.5411775152150513,financing activities,0.1496639010148431
StockRepurchasedDuringPeriodShares,"2,123,000",0.5095135823846517,financing activities,0.1730150842327552
NetIncomeLoss,"298,310,000",0.7745065551750372,net income,0.1669207521617526
NetIncomeLossAvailableToCommonStockholdersDiluted,"298,310,000",0.7772097676412837,net income,0.2655848534262424
OtherNonoperatingIncomeExpense,"-253,604,000",0.7521004403045564,nonoperating expenses,0.2943957310632031
DebtSecuritiesAvailableForSaleRealizedLoss,0,0.7606018204089213,nonoperating expenses,0.2425629137300679
OperatingIncomeLoss,"269,168,000",0.7754542807566718,nonoperating expenses,0.1397561416401228
EquitySecuritiesFvNiUnrealizedGainLoss,"-201,800,000",0.7722193631018036,nonoperating income,0.2945993887622153
DebtAndEquitySecuritiesUnrealizedGainLoss,"-304,574,000",0.7520198864630561,nonoperating income,0.2443876410807224
OtherOperatingActivitiesCashFlowStatement,"-37,612,000",0.5436210169692149,operating activities,0.140490390425029
RevenueFromContractWithCustomerExcludingAssessedTax,"21,247,170,000",0.6747810846791529,operating activities,0.1168232198554058
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,"3,613,000",0.5911810049537574,operating activities,0.1247708133003794
SubleaseIncome,"36,110,000",0.6279345569688874,operating activities,0.141294195984989
