label,value,category,prediction_confidence
Assets,"698,619,000,000",noncurrent assets,0.25161380231627756
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,"2,654,000,000",noncurrent assets,0.25222861694386084
DebtInstrumentFaceAmount,"99,000,000,000",noncurrent assets,0.2529692492284072
LongTermDebt,"107,927,000,000",noncurrent liabilities,0.25583497731104865
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,"5,834,000,000",noncurrent assets,0.2580506716086284
OperatingLeaseLiability,"50,616,000,000",subtotal liabilities,0.2611721826611293
Liabilities,"390,089,000,000",current liabilities,0.26301807507703184
InventoryFinishedGoodsNetOfReserves,"3,883,000,000",noncurrent assets,0.2630959951041459
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,"2,750,000,000",current liabilities,0.26333466378451054
DebtInstrumentCarryingAmount,"214,915,000,000",noncurrent liabilities,0.2633967808790211
BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedNet,"26,882,000,000",noncurrent assets,0.26405695582562566
DeferredTaxAssetsGross,"41,507,000,000",noncurrent assets,0.2659679132639454
FinanceLeaseLiability,"54,886,000,000",current liabilities,0.2674770845998172
DeferredTaxAssetsOther,"780,000,000",noncurrent assets,0.27051294187881814
AccumulatedOtherComprehensiveIncomeLossNetOfTax,"-2,856,000,000",equity,0.27225758239810394
DeferredTaxAssetsValuationAllowance,"1,781,000,000",noncurrent assets,0.27329575822615687
RetainedEarningsAccumulatedDeficit,"141,336,000,000",equity,0.2756061956876992
DeferredTaxAssetsDeferredIncome,"5,535,000,000",noncurrent assets,0.2788843085163872
ShortTermInvestments,"620,722,000,000",noncurrent assets,0.27942598243321065
DerivativeAssets,"968,000,000",subtotal assets,0.2828940270555954
DerivativeFairValueOfDerivativeLiability,"885,000,000",subtotal liabilities,0.283079419878734
FiniteLivedIntangibleAssetsNet,"38,196,000,000",noncurrent assets,0.2837869083327087
AccruedIncomeTaxesNoncurrent,"53,259,000,000",noncurrent liabilities,0.2842675489968575
UnrecordedUnconditionalPurchaseObligationBalanceSheetAmount,"16,000,000,000",current liabilities,0.28503502745634735
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,"8,300,000,000",noncurrent liabilities,0.2864655636451276
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,"162,060,000,000",noncurrent assets,0.28729162353842613
StockholdersEquity,"955,966,000,000",equity,0.2881096999224521
LongTermDebtFairValue,"120,900,000,000",noncurrent liabilities,0.2886147553762193
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,"1,631,000,000",noncurrent assets,0.28929854908367614
DerivativeLiabilityFairValueGrossLiabilityIncludingNotSubjectToMasterNettingArrangement,"1,772,000,000",subtotal liabilities,0.29209430403075237
AllowanceForDoubtfulAccountsReceivableCurrent,"1,384,000,000",current assets,0.2925675458942428
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,"1,227,000,000",noncurrent assets,0.2972361774003477
DeferredTaxAssetsNet,"39,726,000,000",noncurrent assets,0.29819162150036416
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,"2,385,000,000",noncurrent assets,0.29950708291700295
AccountsReceivableNetCurrent,"82,304,000,000",current assets,0.3008977254651016
OtherLiabilitiesNoncurrent,"28,953,000,000",noncurrent liabilities,0.3015143014457912
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,"5,000,000,000",noncurrent assets,0.30286260212238303
EquitySecuritiesFVNINoncurrent,"29,970,000,000",noncurrent assets,0.30441744724114506
ContractWithCustomerLiabilityNoncurrent,"5,486,000,000",noncurrent liabilities,0.306018906957332
OtherAssetsCurrent,"30,317,000,000",current assets,0.30622838760663956
FinanceLeaseLiabilityUndiscountedExcessAmount,"2,766,000,000",subtotal liabilities,0.307196216238347
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,"809,000,000",noncurrent assets,0.3086154870087843
OperatingLeaseRightOfUseAsset,"24,236,000,000",noncurrent assets,0.3091558523058436
PropertyPlantAndEquipmentGross,"276,619,000,000",noncurrent assets,0.30939599667106654
DerivativeLiabilityFairValueGrossAsset,"275,000,000",subtotal liabilities,0.30963705707318906
PropertyPlantAndEquipmentNet,"160,017,000,000",noncurrent assets,0.31335115883055703
CashCashEquivalentsAndShortTermInvestments,"235,091,000,000",current assets,0.31455862788998695
FinanceLeaseLiabilityPaymentsDue,"17,668,000,000",current liabilities,0.3162797705371618
FinanceLeaseLiabilityPaymentsDueAfterYearFive,"9,931,000,000",noncurrent liabilities,0.3172977523741577
LongTermDebtCurrent,"10,821,000,000",current liabilities,0.3177345138386392
LongTermInvestments,"25,750,000,000",noncurrent assets,0.31789744645957646
AssetsCurrent,"354,090,000,000",current assets,0.3189388544561074
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,"2,592,000,000",noncurrent assets,0.3199591538712262
CashAndCashEquivalentsAtCarryingValue,"66,825,000,000",current assets,0.32625876916631896
CommonStocksIncludingAdditionalPaidInCapital,"170,050,000,000",equity,0.32825081333944545
AvailableForSaleSecuritiesDebtSecurities,"434,730,000,000",noncurrent assets,0.32884077874647505
DerivativeLiabilities,"1,456,000,000",subtotal liabilities,0.33556548296515265
LesseeOperatingLeaseLiabilityPaymentsDue,"15,004,000,000",noncurrent liabilities,0.3370670748919706
DeferredIncomeTaxAssetsNet,"20,696,000,000",noncurrent assets,0.34348974289751916
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,"37,900,000,000",noncurrent liabilities,0.34470265964972685
LossContingencyAccrualCarryingValueCurrent,"364,000,000",current liabilities,0.3447174594556316
UnrecognizedTaxBenefits,"101,081,000,000",noncurrent liabilities,0.3448043758538658
AvailableForSaleDebtSecuritiesAmortizedCostBasis,"432,168,000,000",noncurrent assets,0.34573943132109647
AccruedIncomeTaxesCurrent,"6,241,000,000",current liabilities,0.3467264858122911
ContractWithCustomerLiability,"185,098,000,000",current liabilities,0.34795392919194357
LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,"5,332,000,000",noncurrent liabilities,0.34804077515070764
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,"53,087,000,000",current assets,0.348091784856886
DebtSecuritiesAvailableForSaleUnrealizedLossPosition,"168,590,000,000",noncurrent assets,0.3494610462299294
LongTermDebtNoncurrent,"97,106,000,000",noncurrent liabilities,0.3496109078552289
LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,"1,287,000,000",subtotal liabilities,0.3502804038449289
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,"8,460,000,000",noncurrent assets,0.35427629102098207
GoodwillImpairedAccumulatedImpairmentLoss,"11,300,000,000",noncurrent assets,0.3554792037843205
Goodwill,"364,790,000,000",noncurrent assets,0.35649865066059105
DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet,"982,000,000",noncurrent assets,0.35762233805861515
RevenueRemainingPerformanceObligation,"382,000,000,000",current liabilities,0.3584909771551622
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,"5,883,000,000",noncurrent assets,0.3639531422604747
OtherAssetsNoncurrent,"36,972,000,000",noncurrent assets,0.3645166375256924
AccountsPayableCurrent,"34,163,000,000",current liabilities,0.3670953295654336
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsAmortizedCostBasis,"26,480,000,000",noncurrent assets,0.3715281454777834
NoncurrentAssets,"795,950,000,000",noncurrent assets,0.37212575275641796
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsFairValue,"26,470,000,000",noncurrent assets,0.3752507280742429
LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,"2,456,000,000",current liabilities,0.3836703528541418
AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveFairValue,"50,748,000,000",noncurrent assets,0.39049909109855097
FiniteLivedIntangibleAssetsAccumulatedAmortization,"48,908,000,000",noncurrent assets,0.39214986942436747
AvailableForSaleSecuritiesDebtMaturitiesRollingAfterYearTenFairValue,"1,259,000,000",noncurrent assets,0.39706557292324957
AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenFairValue,"16,880,000,000",noncurrent assets,0.3993200809180212
AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveAmortizedCostBasis,"52,006,000,000",noncurrent assets,0.39951361113344036
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLonger,"6,530,000,000",noncurrent assets,0.4002724116107964
AvailableForSaleSecuritiesDebtMaturitiesRollingAfterYearTenAmortizedCostBasis,"1,358,000,000",noncurrent assets,0.40035051587608406
DebtSecuritiesAvailableForSaleUnrealizedLossPositionAccumulatedLoss,"5,898,000,000",noncurrent assets,0.4018062407296121
AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenAmortizedCostBasis,"18,274,000,000",noncurrent assets,0.40248556518013223
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,"116,602,000,000",noncurrent assets,0.4098664364435702
OtherLiabilitiesCurrent,"24,734,000,000",current liabilities,0.4162538367932204
OperatingLeaseLiabilityNoncurrent,"21,118,000,000",noncurrent liabilities,0.4339788131823685
FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,"1,477,000,000",current liabilities,0.43707684921841977
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,"896,000,000",noncurrent assets,0.43746032530997037
FinanceLeaseLiabilityPaymentsDueYearFive,"1,489,000,000",noncurrent liabilities,0.4414576706718575
LesseeOperatingLeaseLiabilityPaymentsDueYearFive,"1,328,000,000",noncurrent liabilities,0.4590160506451815
EmployeeRelatedLiabilitiesCurrent,"20,718,000,000",current liabilities,0.4608524183808212
FinanceLeaseLiabilityPaymentsDueYearFour,"1,483,000,000",noncurrent liabilities,0.46738950589155037
ContractWithCustomerLiabilityCurrent,"87,063,000,000",current liabilities,0.4731237048685474
FinanceLeaseLiabilityPaymentsDueYearTwo,"1,487,000,000",noncurrent liabilities,0.4759677262547895
FinanceLeaseLiabilityPaymentsDueYearThree,"1,801,000,000",noncurrent liabilities,0.482175972591426
LesseeOperatingLeaseLiabilityPaymentsDueYearFour,"1,625,000,000",noncurrent liabilities,0.4836919267703743
LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,"2,278,000,000",noncurrent liabilities,0.4901560026921757
LesseeOperatingLeaseLiabilityPaymentsDueYearThree,"1,985,000,000",noncurrent liabilities,0.49646975774590574
LiabilitiesCurrent,"183,739,000,000",current liabilities,0.515590341802819
CommonStockSharesOutstanding,"30,197,000,000",equity,0.5313515429721934
CommonStockSharesAuthorized,"24,000,000,000",equity,0.5318211144275826
EquitySecuritiesWithoutReadilyDeterminableFairValueAmount,"7,100,000,000",noncurrent assets,0.5358222748632919
